Ornn,Briar,Orianna,Jhin,Karma,Garen,Rengar,Yone,Twitch,Rakan,6360,100,NA1_4912496916,1989
Garen,Volibear,Brand,Ezreal,Senna,Riven,Kindred,Azir,Sivir,Milio,15988,100,NA1_4990296567,1461
Trundle,Brand,Viktor,Ashe,Swain,Sett,Vi,Yorick,Tristana,Lux,11366,100,NA1_4992870260,1857
Yorick,Zed,Veigar,Zeri,Leona,Volibear,Brand,LeeSin,Jinx,Nautilus,7243,100,NA1_4937717489,1405
Illaoi,Graves,Yone,Caitlyn,Blitzcrank,Yorick,Zac,Malzahar,Ezreal,Taric,3278,100,NA1_4904150379,1952
Renekton,LeeSin,Sylas,Caitlyn,Karma,Garen,Rell,Ahri,Lucian,Nami,-6297,200,NA1_4963484747,1693
KSante,Viego,Veigar,Caitlyn,Leona,Renekton,Lillia,Diana,Vayne,Nautilus,-3840,200,NA1_5001595077,3592
DrMundo,Diana,Zed,Ezreal,Teemo,Aatrox,Darius,Leblanc,Vayne,Neeko,-7498,200,NA1_4945754313,2217
Yone,Briar,Zac,Ashe,Chogath,Irelia,Nunu,Diana,Jhin,Lux,-7382,200,NA1_4983439537,2123
Viego,Shaco,Sylas,MissFortune,Leona,Mordekaiser,Kayn,Veigar,Aphelios,Sona,6133,100,NA1_4993401384,1174
Camille,Evelynn,Naafiri,Jhin,Sona,Ornn,Shaco,Lissandra,Samira,Senna,-9840,200,NA1_4997550946,1435
Yorick,Volibear,Ezreal,Tristana,Malphite,Jax,Sejuani,Zoe,MissFortune,Camille,-11649,200,NA1_4987562305,1991
Malphite,Lillia,Ahri,Lucian,Pyke,Teemo,Urgot,TwistedFate,Twitch,Blitzcrank,10056,100,NA1_4998444251,1989
Pantheon,Rengar,Yone,Aphelios,Leona,Gangplank,Warwick,Ahri,Tristana,Pyke,8824,100,NA1_4978020101,1494
Riven,Kayn,Ekko,Draven,Swain,Malphite,Mordekaiser,Yone,MissFortune,Sona,7856,100,NA1_4899180425,2362
Garen,MasterYi,Kayle,Draven,Brand,Jax,Diana,Akali,Lucian,Alistar,11690,100,NA1_4976812640,1932
Yone,Nautilus,Zed,Vayne,Xerath,Malphite,Skarner,Ahri,Jinx,Morgana,-17102,200,NA1_4975377127,1600
Kayle,Olaf,Lux,Kaisa,Renata,Yone,Jax,Viktor,Ezreal,Pyke,-14814,200,NA1_4973960556,2012
Irelia,Shaco,Morgana,Draven,Blitzcrank,Jax,Evelynn,Hwei,Zeri,Sona,8672,100,NA1_4997682121,2317
Singed,Amumu,Xerath,Jhin,Seraphine,Garen,Diana,Hwei,Samira,Morgana,-1361,100,NA1_5000023072,2560
Trundle,Khazix,Galio,Caitlyn,Sylas,Gwen,MasterYi,Lux,Jinx,Thresh,-156,200,NA1_4982717823,147
Renekton,Diana,Vex,Tristana,Pyke,Garen,MasterYi,Annie,MonkeyKing,Bard,-6697,200,NA1_4964898633,1687
Darius,Udyr,Zed,Ashe,Zyra,Quinn,Belveth,Sion,Caitlyn,Thresh,-7377,200,NA1_4997565576,1473
Malzahar,Belveth,Yasuo,Jhin,Seraphine,Yone,Teemo,Skarner,MissFortune,Nami,-12174,200,NA1_4994421672,2279
Aatrox,Sylas,Belveth,Hwei,Rakan,Yone,Evelynn,Ekko,Jinx,Lulu,12737,100,NA1_4997011409,1450
Jax,XinZhao,AurelionSol,Ashe,Taliyah,Volibear,Udyr,TwistedFate,Ezreal,Blitzcrank,10890,100,NA1_4993273131,1351
DrMundo,Sion,Varus,Senna,Maokai,Morgana,JarvanIV,Azir,Jinx,Leona,490,100,NA1_4991245202,1971
Sion,Graves,Diana,Smolder,Nami,Yone,MasterYi,AurelionSol,Ezreal,Zyra,-6070,200,NA1_4999297943,2177
Jax,Evelynn,Yasuo,Ashe,Leona,Illaoi,Graves,Malzahar,Caitlyn,Neeko,782,100,NA1_4992560551,363
Gwen,Nunu,Zed,Ashe,Brand,Riven,Belveth,Zac,Samira,Amumu,-7184,200,NA1_4963390601,2101
Sett,Briar,Irelia,Samira,Brand,Malphite,Jax,Leblanc,Jinx,Thresh,-4366,200,NA1_4982014120,1554
Mordekaiser,MasterYi,Azir,Samira,Galio,Tryndamere,Belveth,Morgana,Kaisa,Lissandra,-6239,200,NA1_4982353680,2709
Kayn,MonkeyKing,Swain,Samira,Akshan,Yone,LeeSin,Yasuo,MissFortune,Vex,-7526,200,NA1_4996854617,1588
Nasus,Skarner,Kennen,Jhin,Brand,Kayle,Viego,Garen,Kalista,Braum,3658,100,NA1_4988656189,1188
Mordekaiser,MasterYi,Yasuo,Draven,Thresh,Gwen,Khazix,Tryndamere,Lucian,Brand,11673,100,NA1_4990151440,1602
DrMundo,Vi,Sylas,Tristana,Velkoz,Yorick,Shaco,Zyra,Twitch,Singed,12457,100,NA1_4994981951,1511
MonkeyKing,Graves,Viktor,Kaisa,Thresh,Yorick,Shyvana,Zoe,Ashe,Zilean,-4635,200,NA1_4976209947,2134
Urgot,Shaco,Naafiri,KogMaw,Milio,Gangplank,Lillia,Malphite,Twitch,Yuumi,874,200,NA1_4971765009,2568
Gragas,Ivern,TwistedFate,Jinx,Lux,Olaf,Skarner,Ekko,Lucian,Nami,-9130,200,NA1_4974787084,924
Irelia,Nocturne,Akali,Jinx,Sona,Riven,Kayn,Lissandra,Caitlyn,Maokai,-14273,200,NA1_4946892901,1530
Trundle,JarvanIV,Sylas,Jinx,Lulu,Kayle,Shyvana,Vladimir,Varus,Zilean,13224,100,NA1_4988998820,1237
Warwick,Diana,Kayle,MissFortune,Thresh,Garen,Viego,Malzahar,Kaisa,Shaco,-3439,200,NA1_4993657223,2636
DrMundo,Viego,Tristana,Kaisa,Zilean,Mordekaiser,Belveth,Graves,Twitch,Blitzcrank,4653,100,NA1_4988884972,1790
Urgot,Khazix,Sylas,MissFortune,Brand,Tryndamere,Karthus,Swain,Caitlyn,Senna,-19358,200,NA1_5000880818,1805
Garen,Evelynn,Lux,Jhin,Zyra,TahmKench,Amumu,TwistedFate,MissFortune,Soraka,-6120,200,NA1_4997564649,2098
Illaoi,Hecarim,Sylas,Lucian,Neeko,Jax,Viego,Ahri,Draven,Nami,-439,200,NA1_4926980596,183
Malphite,Diana,Ahri,Kalista,Brand,Shen,Jax,Taliyah,Nilah,Senna,-5849,200,NA1_4990052151,2261
KSante,Khazix,Nasus,Ashe,Bard,Mordekaiser,Zac,Taliyah,Jinx,Rakan,-9641,200,NA1_5000662048,1713
Poppy,Skarner,Lux,Aphelios,Sona,Volibear,Warwick,Malzahar,Jhin,Zilean,-10149,200,NA1_4987901223,1499
Darius,Briar,Ahri,Draven,Zyra,Gragas,Viego,Annie,Jinx,Janna,-13647,200,NA1_4978892587,1450
Gragas,Amumu,Anivia,Ashe,Nami,MonkeyKing,Shaco,Sion,Sivir,Maokai,5515,200,NA1_4942624960,2465
Warwick,LeeSin,Diana,TwistedFate,Leona,Nasus,Belveth,Cassiopeia,MissFortune,Janna,9749,100,NA1_4986635372,1687
Irelia,Sylas,AurelionSol,Jinx,Seraphine,Aatrox,Zac,Samira,Tristana,Lux,2196,100,NA1_4997349547,2011
Garen,Skarner,Viego,Jinx,Lux,Gangplank,Amumu,Malzahar,Twitch,Soraka,-17759,200,NA1_4997365295,2092
Quinn,Sion,Yone,Ashe,Brand,Jax,Sejuani,Yasuo,Sivir,TwistedFate,2460,100,NA1_4994976886,1552
Urgot,Warwick,Ziggs,Yasuo,Rakan,Singed,Vi,Lux,Aphelios,Leona,-10543,200,NA1_4904027298,1774
Nasus,Rengar,LeeSin,TwistedFate,Akali,Illaoi,Kayn,Fizz,Ezreal,Karma,-5203,200,NA1_4928111288,2236
Nasus,Brand,Lux,Caitlyn,Senna,Zac,Khazix,Taliyah,Vayne,Nami,-4575,200,NA1_4999380223,2331
Gwen,Shaco,Veigar,Draven,Rakan,Cassiopeia,Nasus,AurelionSol,Vayne,Senna,13555,100,NA1_4986453290,1603
Darius,Nocturne,Karma,Jhin,Lux,Jax,Hecarim,Fizz,Draven,Leblanc,8118,100,NA1_4906374458,1632
Chogath,Nocturne,Hwei,Xayah,Zyra,Fiora,XinZhao,Irelia,Caitlyn,Leona,4594,100,NA1_4987295596,1437
Nasus,Warwick,AurelionSol,Vayne,Nami,Kayle,Amumu,Renekton,Kaisa,Senna,-8858,200,NA1_4795194399,1278
Warwick,Lillia,Gangplank,Kaisa,Janna,Garen,Gragas,Kennen,Draven,Senna,9643,100,NA1_4959147793,2490
Kennen,Amumu,Ahri,Ashe,Seraphine,Teemo,Volibear,Nunu,Jinx,Brand,8730,100,NA1_4992141493,2016
Fiora,Singed,Naafiri,Lucian,Karma,KSante,Khazix,Xerath,Swain,Lux,14644,100,NA1_4902266002,1427
Singed,Jax,Fizz,Aphelios,Nami,Garen,Viego,Morgana,MissFortune,Yuumi,1368,100,NA1_4996915818,2215
Malphite,Mordekaiser,Veigar,Jinx,Thresh,Morgana,Riven,Hwei,Jhin,Karma,6656,100,NA1_4987061773,1984
Mordekaiser,Amumu,Viktor,Jinx,Alistar,Camille,Jax,Taliyah,Ashe,Janna,9644,100,NA1_4999434670,1836
Kayle,Udyr,Rumble,Caitlyn,Pantheon,Gwen,Kayn,Malphite,Ashe,Soraka,9268,100,NA1_4997606121,1836
Riven,Ekko,Anivia,Briar,Thresh,Yorick,MasterYi,Xerath,Draven,Lux,-9413,200,NA1_5000231456,975
Darius,Diana,Brand,MissFortune,Thresh,MonkeyKing,Karthus,Xerath,Lucian,Braum,-9805,200,NA1_5000913989,972
TahmKench,Viego,Yasuo,Kaisa,Janna,TwistedFate,Shaco,Vayne,Ezreal,Bard,9462,100,NA1_4967107301,1709
Fiora,Khazix,Cassiopeia,MissFortune,Twitch,Sett,Nocturne,Sion,Jhin,TahmKench,-14662,200,NA1_4914015762,1324
Darius,LeeSin,Taliyah,Ziggs,Nami,Smolder,Volibear,Veigar,Ezreal,Zilean,-12567,200,NA1_4974184532,1687
Darius,Amumu,Qiyana,Yasuo,Morgana,Mordekaiser,Nocturne,Kennen,Senna,Malphite,-9878,200,NA1_4989073700,1385
Malphite,Brand,LeeSin,Ashe,Nautilus,Teemo,Shaco,Yasuo,Swain,Senna,-10093,200,NA1_4999094094,2026
Tryndamere,Nocturne,Graves,Twitch,Maokai,Singed,Warwick,Shyvana,Draven,Neeko,1689,100,NA1_4972097944,2267
Volibear,Graves,Syndra,Yasuo,Xerath,Mordekaiser,Udyr,Akali,Aphelios,Lulu,-8695,200,NA1_4994850674,1701
DrMundo,JarvanIV,Smolder,Zeri,Blitzcrank,Renekton,Mordekaiser,Kassadin,Twitch,Morgana,-11758,200,NA1_4958885251,1616
Fiora,Khazix,Azir,Ashe,Xerath,Jax,Nocturne,AurelionSol,Tristana,Seraphine,-7254,100,NA1_4936199616,2816
Renekton,Nunu,Hwei,Draven,Janna,Gnar,Taliyah,Zed,Jhin,Soraka,-17590,200,NA1_4946771961,1409
Volibear,Vi,Cassiopeia,Jhin,Swain,Trundle,Nocturne,Sylas,Kaisa,Thresh,-5039,200,NA1_4996975373,1663
Darius,Diana,Anivia,Smolder,Soraka,Gragas,Evelynn,Veigar,Sivir,Sona,10724,100,NA1_4990616470,1365
Graves,Lillia,Tristana,Lucian,Nami,Sett,Brand,Akali,Caitlyn,Zyra,-7882,200,NA1_4999050083,1528
Gangplank,LeeSin,Syndra,Seraphine,Zyra,DrMundo,Viego,Katarina,Ezreal,Xerath,590,200,NA1_4990478516,1902
Ornn,Warwick,Ahri,Sivir,Qiyana,Fiora,Graves,Neeko,Lucian,Renata,-7228,200,NA1_4999536788,2173
Vayne,Amumu,Akshan,MissFortune,Xerath,Volibear,Kindred,Ziggs,Caitlyn,Morgana,-12554,200,NA1_4992709359,1501
Camille,Amumu,Annie,MissFortune,Blitzcrank,Poppy,Kindred,AurelionSol,Nilah,Taric,51,100,NA1_5001689465,114
Kled,Viego,Lux,Jhin,Zyra,Jax,Vi,Swain,Nautilus,Anivia,11804,100,NA1_4940709259,1625
Malphite,Shaco,Rumble,Kaisa,Xerath,Skarner,Diana,Katarina,MissFortune,Varus,-6403,200,NA1_4992629263,2078
Jax,RekSai,Heimerdinger,Vayne,Morgana,Nasus,Amumu,Sylas,Jinx,Seraphine,-7411,200,NA1_4998826201,1455
Renekton,Graves,AurelionSol,Kaisa,Lux,Malphite,Warwick,Karma,Kalista,Blitzcrank,-12897,200,NA1_4949599568,1829
Jax,Zac,Vladimir,Jhin,Lux,Mordekaiser,Warwick,Syndra,Lucian,Nami,8004,100,NA1_4988902051,1957
Singed,Belveth,Syndra,Smolder,Rakan,Gragas,Viego,Hwei,Ezreal,Malphite,12061,100,NA1_4912401831,1447
Renekton,Jax,Viktor,Lucian,Yuumi,Smolder,Volibear,Cassiopeia,MissFortune,Shen,-8600,200,NA1_4981028587,2185
Shyvana,Lillia,Zed,Smolder,Pyke,Urgot,Warwick,Katarina,Kaisa,Zac,694,100,NA1_4941656771,2376
Fiora,FiddleSticks,Syndra,Neeko,Leona,Aatrox,JarvanIV,Hwei,Lucian,Nautilus,3268,100,NA1_4996546163,1812
TahmKench,Warwick,Lissandra,Lucian,Nami,Urgot,FiddleSticks,Lux,Jinx,Braum,-10690,200,NA1_4939802496,2057
Gangplank,Hecarim,Quinn,Smolder,Brand,Jax,Skarner,Ahri,Samira,Leona,13808,100,NA1_4973794692,1704
Garen,Vi,Pyke,Ashe,Nautilus,Rammus,Diana,Lux,Lucian,Zilean,-4051,200,NA1_4979145058,2266
Heimerdinger,MasterYi,Yone,Draven,Pantheon,Chogath,Vi,Diana,Smolder,Brand,-9699,200,NA1_4978091426,1542
Aatrox,Karthus,Orianna,Jhin,Alistar,Trundle,MasterYi,Vladimir,Caitlyn,Lux,-8811,200,NA1_4994776673,1383
Riven,Lillia,Ahri,Brand,Pantheon,Darius,Rengar,Veigar,Yasuo,Senna,-11582,200,NA1_4969682089,2156
Mordekaiser,Karthus,Diana,Jinx,Yuumi,KSante,Brand,Yasuo,Kaisa,Thresh,6813,100,NA1_5000821335,1588
TahmKench,Jax,Malzahar,Samira,Leona,Heimerdinger,Shaco,Akali,Jhin,Morgana,-10814,200,NA1_5001721171,2023
Garen,Evelynn,Yone,Jinx,Zilean,Gwen,Zac,Zed,Ashe,MissFortune,11779,100,NA1_4960718310,1928
TahmKench,Nocturne,AurelionSol,Sivir,Velkoz,Nasus,Tryndamere,Ekko,Tristana,Hwei,-13449,200,NA1_4989061503,1953
Darius,Viego,Yone,Lucian,Yuumi,Ornn,Kayn,Vladimir,Ashe,Blitzcrank,10217,100,NA1_4922665382,1377
Vayne,Belveth,Akali,KogMaw,Braum,DrMundo,Diana,Chogath,Yasuo,Yone,7225,100,NA1_4995080082,1597
Teemo,Viego,Tristana,Ashe,Malphite,Trundle,Jax,Malzahar,Samira,Brand,-6549,200,NA1_4998269792,2218
Heimerdinger,Viego,Yone,KogMaw,Zyra,Gangplank,Shaco,Naafiri,Vayne,Yuumi,-9877,200,NA1_4984180265,1245
Sett,Viego,Yone,Jinx,Thresh,Riven,Kindred,Hwei,Seraphine,Sona,16097,100,NA1_4998867800,1722
Tryndamere,Nunu,Lissandra,Caitlyn,Soraka,Chogath,Skarner,Malzahar,Tristana,TahmKench,17688,100,NA1_4977827173,1628
Thresh,Vi,Azir,Ashe,Zyra,Sett,Kayn,Akali,Caitlyn,Soraka,8448,100,NA1_4995890546,2253
Malphite,Vi,Katarina,Yasuo,Nautilus,Warwick,LeeSin,Azir,Kaisa,Xerath,-8684,200,NA1_4985719643,951
Garen,Khazix,Talon,Nilah,Maokai,Singed,Briar,Sylas,MissFortune,Sona,-1984,200,NA1_4998001386,1711
Jayce,Jax,Ahri,Varus,Ashe,Sion,FiddleSticks,Xerath,Draven,Soraka,6550,100,NA1_5001751255,1500
Lucian,Rammus,Viktor,Jinx,Xerath,Gnar,LeeSin,Sylas,Samira,Soraka,8310,100,NA1_4997280498,2264
Yorick,Viego,Poppy,Brand,Thresh,Yasuo,LeeSin,Fizz,MissFortune,Blitzcrank,-161,100,NA1_4990289418,2230
Warwick,MasterYi,Velkoz,Jinx,Senna,Sion,Elise,Kalista,Samira,Poppy,-12534,200,NA1_5000367039,1197
Yasuo,Amumu,Veigar,Lucian,Lux,Trundle,RekSai,Malzahar,Jhin,Karma,9477,100,NA1_4999758832,2444
Illaoi,Trundle,Ahri,Jhin,Ashe,DrMundo,Warwick,Malzahar,MissFortune,Xerath,-14118,200,NA1_4998974284,1568
Nasus,Poppy,Morgana,Lucian,Leona,Jax,Sejuani,Zed,Samira,Thresh,-7109,200,NA1_4996215406,2033
Malphite,Vi,Kassadin,Ezreal,Lulu,Aatrox,Amumu,Yone,Veigar,Swain,-12497,200,NA1_4843805052,1500
TahmKench,Vi,Taliyah,Jhin,Janna,Mordekaiser,Ivern,Leblanc,Lucian,Braum,-7289,200,NA1_4995229755,2070
Camille,Ivern,Kayle,Jhin,Leona,Teemo,Rengar,Diana,Aphelios,Milio,-15217,200,NA1_5000969802,1459
FiddleSticks,Graves,AurelionSol,Jinx,Pyke,DrMundo,MonkeyKing,Galio,Smolder,Lulu,8798,100,NA1_4921917564,1878
Riven,Skarner,Briar,Ashe,Bard,Aatrox,Nocturne,Ahri,Varus,Lulu,-5969,200,NA1_4964984239,2219
Volibear,Belveth,Ekko,Jinx,Swain,Fiora,Sejuani,Yone,MissFortune,Lux,-1244,100,NA1_4985154408,2103
Illaoi,Viego,Orianna,Varus,Janna,Riven,LeeSin,Ahri,Jinx,Sona,6166,100,NA1_4974994235,1909
Akshan,Ivern,Zed,Ezreal,Thresh,Aatrox,Shaco,Varus,Lucian,Brand,6591,100,NA1_4963807574,1376
Warwick,Viego,Akali,Jhin,Nami,Trundle,Briar,Mordekaiser,Jinx,Lux,-14112,200,NA1_4989880032,1670
Garen,Diana,Veigar,Jhin,Senna,Gragas,Teemo,Annie,Tristana,Milio,-10898,200,NA1_5000352378,1679
Renekton,Viego,Viktor,Vayne,Soraka,DrMundo,FiddleSticks,Sivir,Jinx,Bard,15815,100,NA1_4953862594,1220
Garen,Teemo,Ahri,Lucian,Nami,Yasuo,Brand,Neeko,Jhin,Swain,7232,100,NA1_5000880289,1897
Darius,Briar,Malzahar,Caitlyn,Pantheon,TahmKench,MasterYi,Syndra,Kaisa,Rakan,-7392,200,NA1_4903237959,1761
Gangplank,Evelynn,Ashe,Draven,Maokai,Trundle,Shaco,Annie,Smolder,Janna,-8762,200,NA1_4945098297,1766
Naafiri,Zac,Velkoz,Ashe,Senna,Garen,Sejuani,TwistedFate,Caitlyn,Lux,1,100,NA1_4991468044,2159
Kayle,Diana,Ahri,Draven,Milio,Garen,LeeSin,Tristana,Brand,Nami,18081,100,NA1_4990764258,1786
Shen,Rengar,Brand,Jinx,Rakan,Illaoi,LeeSin,Irelia,Seraphine,Thresh,10151,100,NA1_5001100663,1684
Lucian,Morgana,Akali,Caitlyn,Lulu,Vayne,LeeSin,Brand,KogMaw,Nautilus,-8107,200,NA1_4999577487,1689
Akali,Volibear,Taliyah,Ashe,Maokai,Gnar,Vi,Ahri,Jinx,Seraphine,1616,100,NA1_4993958576,223
Yorick,Poppy,Diana,Jhin,Seraphine,TahmKench,Volibear,Tristana,Brand,Leona,10033,100,NA1_4987816961,2445
Darius,Karthus,Zoe,Samira,Teemo,Yone,Kayn,Galio,Smolder,Velkoz,-6642,200,NA1_4932392272,2028
Yorick,Khazix,Velkoz,Vayne,Alistar,Mordekaiser,Kayn,Fizz,Jinx,Seraphine,6797,100,NA1_4991997862,1974
Smolder,LeeSin,Azir,Aphelios,Lulu,Fiora,Udyr,Malzahar,Kaisa,Senna,-2540,200,NA1_4965939225,2107
Sett,Volibear,Sylas,Ashe,Annie,Gwen,MasterYi,Yasuo,TwistedFate,Blitzcrank,-9029,200,NA1_4961607952,1872
Garen,Taliyah,Zed,Varus,Amumu,Sett,Shaco,Sylas,Caitlyn,Velkoz,11965,100,NA1_4999458831,2511
Gangplank,MasterYi,Katarina,Kaisa,Teemo,Trundle,Amumu,Cassiopeia,KogMaw,Sona,-1970,200,NA1_4972172884,2211
Jax,JarvanIV,Xerath,Jhin,Blitzcrank,Irelia,Briar,AurelionSol,Lucian,Braum,-11103,200,NA1_4999850175,1414
Chogath,Talon,Corki,Tristana,Nami,Yone,LeeSin,Yasuo,Draven,Leona,-14019,200,NA1_4973871893,1570
Tryndamere,Rammus,Ryze,Caitlyn,Lulu,Aatrox,Kayn,Leblanc,Aphelios,Neeko,-12918,200,NA1_4840093293,1960
Garen,Briar,Azir,Caitlyn,Morgana,Kennen,Khazix,Diana,Lucian,Janna,-7023,200,NA1_4989659416,2075
Olaf,Kayn,Pantheon,Ezreal,Hwei,Teemo,Rammus,Karma,KogMaw,Shaco,9888,100,NA1_4949347781,1740
Teemo,Shyvana,Leblanc,Lucian,Kayn,Garen,Nocturne,Brand,Smolder,Janna,-12716,200,NA1_4993157237,1713
Aatrox,LeeSin,Hwei,Ashe,Heimerdinger,Vayne,Rammus,Vex,Kaisa,Rell,7805,100,NA1_4932842515,948
Rumble,Nocturne,TwistedFate,Vayne,Nautilus,Gwen,Lillia,Zed,Ezreal,Renata,-16751,200,NA1_4893361860,1752
Sett,Briar,Lux,Jinx,Shaco,DrMundo,Volibear,Yasuo,Corki,Morgana,7428,100,NA1_4998321505,1552
Renekton,Shaco,Ekko,Twitch,Taric,Volibear,Amumu,Zed,Ezreal,Pyke,-7571,200,NA1_4950916182,1806
Singed,MonkeyKing,Karma,Jhin,Thresh,DrMundo,Evelynn,Vex,Samira,Alistar,-5466,200,NA1_4982201771,1675
Swain,MasterYi,Ahri,Smolder,Soraka,Shen,Neeko,Brand,Lucian,Nami,8252,100,NA1_4996293211,1910
Gangplank,Karthus,Pantheon,Jhin,Rakan,Yone,Briar,Ekko,Kaisa,Velkoz,5930,200,NA1_4977076579,2620
TahmKench,Vi,Cassiopeia,Jinx,Ashe,Pantheon,Kayn,Malzahar,Ezreal,Sona,-11789,200,NA1_4864359492,1526
Mordekaiser,Warwick,Yone,Ezreal,Sylas,Singed,MasterYi,Pantheon,Nilah,Rakan,2869,100,NA1_4984100231,2379
Jayce,JarvanIV,Taliyah,Lucian,Senna,Mordekaiser,Jax,Ekko,Varus,Pyke,7350,100,NA1_4996678284,2020
Kayle,Zac,TwistedFate,Caitlyn,Lux,Renekton,Hecarim,Orianna,Draven,Thresh,7591,100,NA1_4979406923,1775
Malphite,Ekko,Tristana,Kaisa,Alistar,Teemo,LeeSin,Sylas,KogMaw,Morgana,-9492,200,NA1_4999467207,1408
Illaoi,Lillia,Yasuo,Corki,Soraka,Aatrox,Graves,Akali,MissFortune,Amumu,-13907,200,NA1_4998877820,1636
KSante,Sylas,Zoe,Hwei,Bard,Gangplank,Nocturne,Ekko,Twitch,Lux,-6709,200,NA1_4975980311,2739
Nasus,Kindred,Morgana,Caitlyn,Milio,Gragas,Udyr,Anivia,Jhin,Karma,-11468,200,NA1_4975641652,1698
Kayle,Rammus,Akali,Caitlyn,Velkoz,Volibear,Amumu,Orianna,Jhin,Zyra,8045,100,NA1_5000759241,1749
Singed,MasterYi,Galio,Jhin,Lux,Renekton,Shaco,Twitch,Caitlyn,Amumu,-14404,200,NA1_4972571570,1697
Volibear,Kindred,Sylas,Sivir,Yuumi,Riven,Taric,Vex,MissFortune,Pyke,-16283,200,NA1_4998394611,1744
Azir,Hecarim,Katarina,Vayne,Taric,Sion,Viego,Veigar,Caitlyn,Malphite,5929,200,NA1_4987467785,1894
Viego,XinZhao,Xerath,Smolder,Lux,Gwen,Jax,Taliyah,Caitlyn,Swain,-13619,200,NA1_4992907918,2020
Volibear,FiddleSticks,Jayce,Senna,Jinx,Poppy,Zac,Gragas,Kaisa,Soraka,-14058,200,NA1_4965237258,1589
Ornn,XinZhao,Akali,Caitlyn,Lux,Aatrox,MasterYi,Vex,Smolder,Brand,-8014,200,NA1_4989445985,1657
Teemo,Kindred,Zac,Yasuo,Velkoz,Garen,Briar,Sylas,Twitch,Brand,-4175,200,NA1_4953444401,1101
Shen,Vi,Fizz,Aphelios,Ashe,TahmKench,Amumu,Tristana,Zeri,Veigar,6908,100,NA1_4986117629,912
Sett,FiddleSticks,Malzahar,Kaisa,Rell,Trundle,Nidalee,Hwei,Ashe,Pyke,11248,100,NA1_4887403389,1781
DrMundo,Shaco,Yasuo,Jhin,Zilean,Yone,Kayn,Kayle,Jinx,Ahri,6672,100,NA1_4959841716,1720
Garen,Briar,Graves,MissFortune,Morgana,Fiora,Diana,Zed,Jinx,TahmKench,631,100,NA1_4999132773,106
Kayle,Nocturne,TwistedFate,Twitch,Soraka,Riven,Graves,Leblanc,Draven,Leona,-25475,200,NA1_4919520236,1463
Skarner,LeeSin,Katarina,Varus,Nami,Akshan,Diana,Ahri,Vayne,Leona,-11345,200,NA1_4989520006,1984
Yone,Shaco,Sion,Caitlyn,Zyra,Fiora,Karthus,Smolder,Ezreal,Brand,-4138,200,NA1_4923948966,2621
Urgot,Hecarim,AurelionSol,Samira,Taric,Maokai,XinZhao,Ahri,Xayah,Karma,-4849,200,NA1_4994315975,1981
Mordekaiser,Shaco,Darius,Kalista,JarvanIV,Vayne,Jax,Galio,Aphelios,Janna,9457,100,NA1_4946930421,2250
Elise,MasterYi,Lissandra,Jinx,Milio,Yone,LeeSin,Hwei,Lucian,Janna,5811,100,NA1_4998429845,2093
Poppy,Brand,Veigar,Jinx,Lulu,Volibear,Khazix,Ahri,Twitch,Bard,-12538,200,NA1_4930416912,1952
Irelia,Kayn,Fizz,Lucian,Soraka,Kaisa,Rengar,Lissandra,Yasuo,Alistar,10786,100,NA1_5001827688,1240
Teemo,XinZhao,Orianna,Ezreal,Nautilus,Olaf,Khazix,Syndra,Draven,Zyra,3666,100,NA1_4926948051,1815
Garen,Briar,Zed,Twitch,Velkoz,Heimerdinger,Warwick,Katarina,Lucian,Xerath,-5511,200,NA1_4990599696,1760
Aatrox,Graves,Tristana,Xayah,Blitzcrank,Yorick,Nocturne,Diana,Jinx,Renata,-3925,200,NA1_4993499503,1813
Teemo,Hecarim,Ahri,Smolder,Senna,Rumble,LeeSin,Pantheon,Ashe,Lux,6077,100,NA1_4996267415,1419
Fiora,JarvanIV,Yone,Smolder,Swain,Shen,Rammus,AurelionSol,MissFortune,Sona,9834,100,NA1_4920486574,2222
Irelia,Nocturne,Yasuo,Jhin,Xerath,Sett,Darius,Gnar,MissFortune,Neeko,1047,100,NA1_4916176232,2130
Urgot,Khazix,Anivia,Caitlyn,Soraka,Sett,LeeSin,Lux,Samira,Morgana,10384,100,NA1_4975679942,1324
Volibear,Shaco,Talon,KogMaw,Nautilus,Yone,Nocturne,Corki,Ashe,Senna,-13503,200,NA1_4876724136,1834
Singed,Karthus,Chogath,Ashe,Thresh,Kayn,Briar,TwistedFate,Caitlyn,Braum,5790,100,NA1_4999140678,2193
Shaco,Nocturne,FiddleSticks,Swain,Nautilus,Malphite,MonkeyKing,Kassadin,Jhin,Maokai,10434,100,NA1_4979190573,2294
Chogath,Nocturne,Akali,Jhin,Pantheon,Jax,Maokai,Ziggs,Caitlyn,Neeko,-8323,200,NA1_4817728288,2183
Sett,LeeSin,Veigar,Smolder,Velkoz,MonkeyKing,Karthus,Viktor,Jinx,Renata,11459,100,NA1_4972051193,2108
Yorick,LeeSin,Sylas,Seraphine,Lux,Tryndamere,JarvanIV,Zyra,Zeri,Lulu,-7626,200,NA1_4995347574,1672
Nasus,Rammus,Galio,Vayne,Ashe,DrMundo,Taliyah,Jayce,Ezreal,Swain,-10154,200,NA1_4951545485,1968
Irelia,Ivern,Katarina,Jhin,Lulu,TahmKench,Gragas,Ahri,Xayah,Senna,9463,100,NA1_4992167119,1783
